,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,emotionID,textID,sex,age,voice id,address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
11239,11359,11382,11382,1,2,f,26,10264,C:/Users/vcc/Desktop/project ml/voice/10264.wav,,,,,,,,
9294,9414,9437,9437,4,8,m,23,9005,C:/Users/vcc/Desktop/project ml/voice/9005.wav,,,,,,,,
9687,9807,9830,9830,1,8,f,34,1475,C:/Users/vcc/Desktop/project ml/voice/1475.wav,,,,,,,,
8340,8460,8483,8483,2,10,m,25,11943,C:/Users/vcc/Desktop/project ml/voice/11943.wav,,,,,,,,
766,766,767,767,1,3,m,26,4865,C:/Users/vcc/Desktop/project ml/voice/4865.wav,,,,,,,,
8181,8301,8324,8324,2,10,f,35,11783,C:/Users/vcc/Desktop/project ml/voice/11783.wav,,,,,,,,
9239,9359,9382,9382,1,5,m,32,8950,C:/Users/vcc/Desktop/project ml/voice/8950.wav,,,,,,,,
1635,1635,1636,1636,1,10,m,58,12870,C:/Users/vcc/Desktop/project ml/voice/12870.wav,,,,,,,,
11954,12074,12097,12097,4,10,m,29,7216,C:/Users/vcc/Desktop/project ml/voice/7216.wav,,,,,,,,
3723,3843,3866,3866,3,1,m,31,2885,C:/Users/vcc/Desktop/project ml/voice/2885.wav,,,,,,,,
631,631,632,632,4,4,m,19,2542,C:/Users/vcc/Desktop/project ml/voice/2542.wav,,,,,,,,
1245,1245,1246,1246,1,10,f,25,16673,C:/Users/vcc/Desktop/project ml/voice/16673.wav,,,,,,,,
7596,7716,7739,7739,4,4,m,24,5272,C:/Users/vcc/Desktop/project ml/voice/5272.wav,,,,,,,,
5020,5140,5163,5163,2,9,f,25,7890,C:/Users/vcc/Desktop/project ml/voice/7890.wav,,,,,,,,
16303,16423,16447,16447,4,6,f,24,13257,C:/Users/vcc/Desktop/project ml/voice/13257.wav,,,,,,,,
14299,14419,14443,14443,4,8,m,60,2718,C:/Users/vcc/Desktop/project ml/voice/2718.wav,,,,,,,,
2611,2611,2612,2612,3,6,m,60,6159,C:/Users/vcc/Desktop/project ml/voice/6159.wav,,,,,,,,
222,222,222,222,3,3,m,21,16207,C:/Users/vcc/Desktop/project ml/voice/16207.wav,,,,,,,,
2091,2091,2092,2092,3,6,m,26,509,C:/Users/vcc/Desktop/project ml/voice/509.wav,,,,,,,,
10599,10719,10742,10742,3,6,f,14,8159,C:/Users/vcc/Desktop/project ml/voice/8159.wav,,,,,,,,
13961,14081,14105,14105,2,4,m,25,3510,C:/Users/vcc/Desktop/project ml/voice/3510.wav,,,,,,,,
6398,6518,6541,6541,2,2,m,24,11591,C:/Users/vcc/Desktop/project ml/voice/11591.wav,,,,,,,,
15675,15795,15819,15819,4,2,m,50,9622,C:/Users/vcc/Desktop/project ml/voice/9622.wav,,,,,,,,
2144,2144,2145,2145,4,9,m,23,562,C:/Users/vcc/Desktop/project ml/voice/562.wav,,,,,,,,
11001,11121,11144,11144,3,8,f,24,5887,C:/Users/vcc/Desktop/project ml/voice/5887.wav,,,,,,,,
12717,12837,12860,12860,3,1,f,33,6,C:/Users/vcc/Desktop/project ml/voice/6.wav,,,,,,,,
2028,2028,2029,2029,1,3,m,33,455,C:/Users/vcc/Desktop/project ml/voice/455.wav,,,,,,,,
11310,11430,11453,11453,4,9,m,58,10335,C:/Users/vcc/Desktop/project ml/voice/10335.wav,,,,,,,,
1438,1438,1439,1439,2,3,f,51,16876,C:/Users/vcc/Desktop/project ml/voice/16876.wav,,,,,,,,
5790,5910,5933,5933,4,3,f,54,10631,C:/Users/vcc/Desktop/project ml/voice/10631.wav,,,,,,,,
1880,1880,1881,1881,3,4,m,18,5751,C:/Users/vcc/Desktop/project ml/voice/5751.wav,,,,,,,,
15392,15512,15536,15536,1,2,f,50,12390,C:/Users/vcc/Desktop/project ml/voice/12390.wav,,,,,,,,
1201,1201,1202,1202,1,6,m,10,16657,C:/Users/vcc/Desktop/project ml/voice/16657.wav,,,,,,,,
6188,6308,6331,6331,1,2,m,32,12790,C:/Users/vcc/Desktop/project ml/voice/12790.wav,,,,,,,,
4154,4274,4297,4297,2,9,m,32,13635,C:/Users/vcc/Desktop/project ml/voice/13635.wav,,,,,,,,
5978,6098,6121,6121,4,1,m,65,5060,C:/Users/vcc/Desktop/project ml/voice/5060.wav,,,,,,,,
8482,8602,8625,8625,3,4,m,24,14093,C:/Users/vcc/Desktop/project ml/voice/14093.wav,,,,,,,,
1046,1046,1047,1047,1,9,m,25,13434,C:/Users/vcc/Desktop/project ml/voice/13434.wav,,,,,,,,
14951,15071,15095,15095,1,4,m,56,6869,C:/Users/vcc/Desktop/project ml/voice/6869.wav,,,,,,,,
6013,6133,6156,6156,3,7,f,36,5123,C:/Users/vcc/Desktop/project ml/voice/5123.wav,,,,,,,,
15740,15860,15884,15884,1,9,m,24,9687,C:/Users/vcc/Desktop/project ml/voice/9687.wav,,,,,,,,
13637,13757,13781,13781,1,10,f,41,13955,C:/Users/vcc/Desktop/project ml/voice/13955.wav,,,,,,,,
1574,1574,1575,1575,3,9,m,61,16631,C:/Users/vcc/Desktop/project ml/voice/16631.wav,,,,,,,,
7306,7426,7449,7449,1,6,f,16,14699,C:/Users/vcc/Desktop/project ml/voice/14699.wav,,,,,,,,
6779,6899,6922,6922,4,9,m,24,7532,C:/Users/vcc/Desktop/project ml/voice/7532.wav,,,,,,,,
470,470,470,470,4,2,f,46,2374,C:/Users/vcc/Desktop/project ml/voice/2374.wav,,,,,,,,
12103,12223,12246,12246,1,7,m,31,14863,C:/Users/vcc/Desktop/project ml/voice/14863.wav,,,,,,,,
1239,1239,1240,1240,1,4,f,25,16689,C:/Users/vcc/Desktop/project ml/voice/16689.wav,,,,,,,,
13056,13176,13200,13200,1,7,m,14,4281,C:/Users/vcc/Desktop/project ml/voice/4281.wav,,,,,,,,
11714,11834,11857,11857,4,9,m,20,16512,C:/Users/vcc/Desktop/project ml/voice/16512.wav,,,,,,,,
415,415,415,415,2,7,f,25,2352,C:/Users/vcc/Desktop/project ml/voice/2352.wav,,,,,,,,
6942,7062,7085,7085,1,2,f,45,4021,C:/Users/vcc/Desktop/project ml/voice/4021.wav,,,,,,,,
6794,6914,6937,6937,2,4,m,24,7550,C:/Users/vcc/Desktop/project ml/voice/7550.wav,,,,,,,,
15715,15835,15859,15859,4,2,m,24,9662,C:/Users/vcc/Desktop/project ml/voice/9662.wav,,,,,,,,
2570,2570,2571,2571,3,5,m,25,6115,C:/Users/vcc/Desktop/project ml/voice/6115.wav,,,,,,,,
15848,15968,15992,15992,1,6,f,22,9795,C:/Users/vcc/Desktop/project ml/voice/9795.wav,,,,,,,,
5630,5750,5773,5773,1,3,f,27,10712,C:/Users/vcc/Desktop/project ml/voice/10712.wav,,,,,,,,
9959,10079,10102,10102,3,1,m,58,3779,C:/Users/vcc/Desktop/project ml/voice/3779.wav,,,,,,,,
2645,2645,2647,2647,1,6,f,25,1907,C:/Users/vcc/Desktop/project ml/voice/1907.wav,,,,,,,,
5486,5606,5629,5629,4,4,f,27,8592,C:/Users/vcc/Desktop/project ml/voice/8592.wav,,,,,,,,
14798,14918,14942,14942,2,1,m,25,6698,C:/Users/vcc/Desktop/project ml/voice/6698.wav,,,,,,,,
14833,14953,14977,14977,1,6,m,23,6757,C:/Users/vcc/Desktop/project ml/voice/6757.wav,,,,,,,,
3973,4093,4116,4116,2,3,m,29,2216,C:/Users/vcc/Desktop/project ml/voice/2216.wav,,,,,,,,
11601,11721,11744,11744,3,1,f,54,16399,C:/Users/vcc/Desktop/project ml/voice/16399.wav,,,,,,,,
2684,2684,2705,2705,4,10,f,40,1926,C:/Users/vcc/Desktop/project ml/voice/1926.wav,,,,,,,,
8833,8953,8976,8976,3,4,f,40,8908,C:/Users/vcc/Desktop/project ml/voice/8908.wav,,,,,,,,
7176,7296,7319,7319,4,6,m,52,14542,C:/Users/vcc/Desktop/project ml/voice/14542.wav,,,,,,,,
15844,15964,15988,15988,1,5,f,22,9791,C:/Users/vcc/Desktop/project ml/voice/9791.wav,,,,,,,,
7352,7472,7495,7495,4,3,f,21,9866,C:/Users/vcc/Desktop/project ml/voice/9866.wav,,,,,,,,
300,300,300,300,3,2,f,33,16283,C:/Users/vcc/Desktop/project ml/voice/16283.wav,,,,,,,,
97,97,97,97,2,8,f,23,16106,C:/Users/vcc/Desktop/project ml/voice/16106.wav,,,,,,,,
12807,12927,12951,12951,2,4,m,24,97,C:/Users/vcc/Desktop/project ml/voice/97.wav,,,,,,,,
13522,13642,13666,13666,2,4,m,45,13853,C:/Users/vcc/Desktop/project ml/voice/13853.wav,,,,,,,,
12451,12571,12594,12594,1,5,m,31,8273,C:/Users/vcc/Desktop/project ml/voice/8273.wav,,,,,,,,
5715,5835,5858,5858,3,8,f,20,10610,C:/Users/vcc/Desktop/project ml/voice/10610.wav,,,,,,,,
9871,9991,10014,10014,1,4,f,31,1154,C:/Users/vcc/Desktop/project ml/voice/1154.wav,,,,,,,,
2801,2801,2824,2824,1,1,m,51,11026,C:/Users/vcc/Desktop/project ml/voice/11026.wav,,,,,,,,
7213,7333,7356,7356,4,3,m,29,14570,C:/Users/vcc/Desktop/project ml/voice/14570.wav,,,,,,,,
15674,15794,15818,15818,3,2,m,50,9621,C:/Users/vcc/Desktop/project ml/voice/9621.wav,,,,,,,,
16363,16483,16507,16507,4,4,f,26,12081,C:/Users/vcc/Desktop/project ml/voice/12081.wav,,,,,,,,
16141,16261,16285,16285,2,4,m,13,13087,C:/Users/vcc/Desktop/project ml/voice/13087.wav,,,,,,,,
11005,11125,11148,11148,3,9,f,24,5891,C:/Users/vcc/Desktop/project ml/voice/5891.wav,,,,,,,,
11211,11331,11354,11354,1,5,m,20,10236,C:/Users/vcc/Desktop/project ml/voice/10236.wav,,,,,,,,
9593,9713,9736,9736,3,4,m,27,1381,C:/Users/vcc/Desktop/project ml/voice/1381.wav,,,,,,,,
13229,13349,13373,13373,3,10,m,38,4415,C:/Users/vcc/Desktop/project ml/voice/4415.wav,,,,,,,,
10826,10946,10969,10969,2,6,f,23,5558,C:/Users/vcc/Desktop/project ml/voice/5558.wav,,,,,,,,
12,12,12,12,2,3,m,21,16006,C:/Users/vcc/Desktop/project ml/voice/16006.wav,,,,,,,,
6805,6925,6948,6948,3,5,m,24,7555,C:/Users/vcc/Desktop/project ml/voice/7555.wav,,,,,,,,
8145,8265,8288,8288,1,6,f,22,10160,C:/Users/vcc/Desktop/project ml/voice/10160.wav,,,,,,,,
10091,10211,10234,10234,4,3,f,51,12237,C:/Users/vcc/Desktop/project ml/voice/12237.wav,,,,,,,,
15944,16064,16088,16088,4,7,m,26,15028,C:/Users/vcc/Desktop/project ml/voice/15028.wav,,,,,,,,
7997,8117,8140,8140,1,5,f,21,15933,C:/Users/vcc/Desktop/project ml/voice/15933.wav,,,,,,,,
13133,13253,13277,13277,2,6,m,20,4358,C:/Users/vcc/Desktop/project ml/voice/4358.wav,,,,,,,,
12143,12263,12286,12286,1,7,m,26,14943,C:/Users/vcc/Desktop/project ml/voice/14943.wav,,,,,,,,
11180,11300,11323,11323,2,7,f,23,10205,C:/Users/vcc/Desktop/project ml/voice/10205.wav,,,,,,,,
10723,10843,10866,10866,4,3,f,53,5428,C:/Users/vcc/Desktop/project ml/voice/5428.wav,,,,,,,,
9721,9841,9864,9864,3,6,f,38,1509,C:/Users/vcc/Desktop/project ml/voice/1509.wav,,,,,,,,
8782,8902,8925,8925,4,1,m,31,8857,C:/Users/vcc/Desktop/project ml/voice/8857.wav,,,,,,,,
5917,6037,6060,6060,1,10,m,44,5013,C:/Users/vcc/Desktop/project ml/voice/5013.wav,,,,,,,,
14257,14377,14401,14401,2,8,f,37,2676,C:/Users/vcc/Desktop/project ml/voice/2676.wav,,,,,,,,
2810,2810,2833,2833,1,10,m,51,11022,C:/Users/vcc/Desktop/project ml/voice/11022.wav,,,,,,,,
3591,3711,3734,3734,3,8,f,26,1597,C:/Users/vcc/Desktop/project ml/voice/1597.wav,,,,,,,,
1589,1589,1590,1590,1,4,f,63,12846,C:/Users/vcc/Desktop/project ml/voice/12846.wav,,,,,,,,
12272,12392,12415,12415,2,9,m,26,14912,C:/Users/vcc/Desktop/project ml/voice/14912.wav,,,,,,,,
7023,7143,7166,7166,1,3,m,35,4105,C:/Users/vcc/Desktop/project ml/voice/4105.wav,,,,,,,,
7618,7738,7761,7761,2,10,m,24,5254,C:/Users/vcc/Desktop/project ml/voice/5254.wav,,,,,,,,
10244,10364,10387,10387,3,6,m,25,15183,C:/Users/vcc/Desktop/project ml/voice/15183.wav,,,,,,,,
7546,7666,7689,7689,2,2,f,52,5222,C:/Users/vcc/Desktop/project ml/voice/5222.wav,,,,,,,,
9341,9461,9484,9484,3,10,f,48,9052,C:/Users/vcc/Desktop/project ml/voice/9052.wav,,,,,,,,
6361,6481,6504,6504,2,5,m,27,11563,C:/Users/vcc/Desktop/project ml/voice/11563.wav,,,,,,,,
13007,13127,13151,13151,4,4,f,50,4232,C:/Users/vcc/Desktop/project ml/voice/4232.wav,,,,,,,,
7961,8081,8104,8104,1,6,m,25,15897,C:/Users/vcc/Desktop/project ml/voice/15897.wav,,,,,,,,
14846,14966,14990,14990,2,9,m,23,6770,C:/Users/vcc/Desktop/project ml/voice/6770.wav,,,,,,,,
15644,15764,15788,15788,1,5,f,14,12642,C:/Users/vcc/Desktop/project ml/voice/12642.wav,,,,,,,,
11549,11669,11692,11692,2,9,f,46,9207,C:/Users/vcc/Desktop/project ml/voice/9207.wav,,,,,,,,
16108,16228,16252,16252,1,1,f,27,13194,C:/Users/vcc/Desktop/project ml/voice/13194.wav,,,,,,,,
8612,8732,8755,8755,4,4,m,24,14214,C:/Users/vcc/Desktop/project ml/voice/14214.wav,,,,,,,,
8501,8621,8644,8644,1,3,f,56,14127,C:/Users/vcc/Desktop/project ml/voice/14127.wav,,,,,,,,
5929,6049,6072,6072,3,2,m,44,5023,C:/Users/vcc/Desktop/project ml/voice/5023.wav,,,,,,,,
2290,2290,2291,2291,3,5,f,24,705,C:/Users/vcc/Desktop/project ml/voice/705.wav,,,,,,,,
13367,13487,13511,13511,1,5,f,45,3383,C:/Users/vcc/Desktop/project ml/voice/3383.wav,,,,,,,,
8663,8783,8806,8806,1,2,f,21,8738,C:/Users/vcc/Desktop/project ml/voice/8738.wav,,,,,,,,
16258,16378,16402,16402,4,1,m,13,13077,C:/Users/vcc/Desktop/project ml/voice/13077.wav,,,,,,,,
14832,14952,14976,14976,1,5,m,23,6753,C:/Users/vcc/Desktop/project ml/voice/6753.wav,,,,,,,,
4899,5019,5042,5042,1,9,m,35,7769,C:/Users/vcc/Desktop/project ml/voice/7769.wav,,,,,,,,
14182,14302,14326,14326,3,9,m,45,11780,C:/Users/vcc/Desktop/project ml/voice/11780.wav,,,,,,,,
14077,14197,14221,14221,2,3,f,50,11675,C:/Users/vcc/Desktop/project ml/voice/11675.wav,,,,,,,,
14388,14508,14532,14532,1,1,f,20,2807,C:/Users/vcc/Desktop/project ml/voice/2807.wav,,,,,,,,
5541,5661,5684,5684,3,8,f,33,8647,C:/Users/vcc/Desktop/project ml/voice/8647.wav,,,,,,,,
2445,2445,2446,2446,2,10,f,50,5974,C:/Users/vcc/Desktop/project ml/voice/5974.wav,,,,,,,,
2557,2557,2558,2558,2,2,m,25,6102,C:/Users/vcc/Desktop/project ml/voice/6102.wav,,,,,,,,
12027,12147,12170,12170,1,8,f,19,14747,C:/Users/vcc/Desktop/project ml/voice/14747.wav,,,,,,,,
4533,4653,4676,4676,4,7,m,18,6204,C:/Users/vcc/Desktop/project ml/voice/6204.wav,,,,,,,,
12857,12977,13001,13001,4,6,m,62,147,C:/Users/vcc/Desktop/project ml/voice/147.wav,,,,,,,,
4816,4936,4959,4959,2,8,f,36,7686,C:/Users/vcc/Desktop/project ml/voice/7686.wav,,,,,,,,
6869,6989,7012,7012,1,9,f,28,3969,C:/Users/vcc/Desktop/project ml/voice/3969.wav,,,,,,,,
3704,3824,3847,3847,4,6,f,21,2866,C:/Users/vcc/Desktop/project ml/voice/2866.wav,,,,,,,,
11607,11727,11750,11750,1,3,f,54,16405,C:/Users/vcc/Desktop/project ml/voice/16405.wav,,,,,,,,
912,912,913,913,3,9,m,21,11296,C:/Users/vcc/Desktop/project ml/voice/11296.wav,,,,,,,,
2668,2668,2673,2673,4,2,f,40,1934,C:/Users/vcc/Desktop/project ml/voice/1934.wav,,,,,,,,
1599,1599,1600,1600,2,4,f,63,12847,C:/Users/vcc/Desktop/project ml/voice/12847.wav,,,,,,,,
13872,13992,14016,14016,1,5,f,23,3433,C:/Users/vcc/Desktop/project ml/voice/3433.wav,,,,,,,,
3180,3300,3323,3323,4,5,m,56,14338,C:/Users/vcc/Desktop/project ml/voice/14338.wav,,,,,,,,
12403,12523,12546,12546,1,3,f,29,3705,C:/Users/vcc/Desktop/project ml/voice/3705.wav,,,,,,,,
2295,2295,2296,2296,3,10,f,24,685,C:/Users/vcc/Desktop/project ml/voice/685.wav,,,,,,,,
15161,15281,15305,15305,2,4,m,23,3180,C:/Users/vcc/Desktop/project ml/voice/3180.wav,,,,,,,,
5363,5483,5506,5506,3,4,f,30,13285,C:/Users/vcc/Desktop/project ml/voice/13285.wav,,,,,,,,
12130,12250,12273,12273,4,3,m,26,14930,C:/Users/vcc/Desktop/project ml/voice/14930.wav,,,,,,,,
872,872,873,873,3,9,m,56,11256,C:/Users/vcc/Desktop/project ml/voice/11256.wav,,,,,,,,
14511,14631,14655,14655,4,1,m,33,10909,C:/Users/vcc/Desktop/project ml/voice/10909.wav,,,,,,,,
6597,6717,6740,6740,2,6,f,35,7358,C:/Users/vcc/Desktop/project ml/voice/7358.wav,,,,,,,,
3102,3222,3245,3245,2,6,f,26,14260,C:/Users/vcc/Desktop/project ml/voice/14260.wav,,,,,,,,
5851,5971,5994,5994,3,4,f,55,4951,C:/Users/vcc/Desktop/project ml/voice/4951.wav,,,,,,,,
6461,6581,6604,6604,4,6,f,50,15384,C:/Users/vcc/Desktop/project ml/voice/15384.wav,,,,,,,,
9372,9492,9515,9515,2,8,f,48,9083,C:/Users/vcc/Desktop/project ml/voice/9083.wav,,,,,,,,
12661,12781,12804,12804,3,7,m,23,8483,C:/Users/vcc/Desktop/project ml/voice/8483.wav,,,,,,,,
12606,12726,12749,12749,4,3,f,22,8428,C:/Users/vcc/Desktop/project ml/voice/8428.wav,,,,,,,,
8163,8283,8306,8306,3,4,f,22,10154,C:/Users/vcc/Desktop/project ml/voice/10154.wav,,,,,,,,
14284,14404,14428,14428,1,5,m,60,2703,C:/Users/vcc/Desktop/project ml/voice/2703.wav,,,,,,,,
4480,4600,4623,4623,2,5,f,24,980,C:/Users/vcc/Desktop/project ml/voice/980.wav,,,,,,,,
8073,8193,8216,8216,2,4,m,59,10073,C:/Users/vcc/Desktop/project ml/voice/10073.wav,,,,,,,,
621,621,622,622,3,4,m,19,2541,C:/Users/vcc/Desktop/project ml/voice/2541.wav,,,,,,,,
12553,12673,12696,12696,3,10,m,24,8335,C:/Users/vcc/Desktop/project ml/voice/8335.wav,,,,,,,,
13645,13765,13789,13789,2,8,f,41,13988,C:/Users/vcc/Desktop/project ml/voice/13988.wav,,,,,,,,
6096,6216,6239,6239,3,10,f,18,12664,C:/Users/vcc/Desktop/project ml/voice/12664.wav,,,,,,,,
8832,8952,8975,8975,2,4,f,40,8907,C:/Users/vcc/Desktop/project ml/voice/8907.wav,,,,,,,,
2214,2214,2215,2215,3,9,f,26,641,C:/Users/vcc/Desktop/project ml/voice/641.wav,,,,,,,,
16253,16373,16397,16397,4,6,f,45,13057,C:/Users/vcc/Desktop/project ml/voice/13057.wav,,,,,,,,
3115,3235,3258,3258,3,9,f,26,14273,C:/Users/vcc/Desktop/project ml/voice/14273.wav,,,,,,,,
6016,6136,6159,6159,3,10,f,36,5095,C:/Users/vcc/Desktop/project ml/voice/5095.wav,,,,,,,,
14824,14944,14968,14968,4,7,m,25,6724,C:/Users/vcc/Desktop/project ml/voice/6724.wav,,,,,,,,
7644,7764,7787,7787,4,6,f,24,5320,C:/Users/vcc/Desktop/project ml/voice/5320.wav,,,,,,,,
15460,15580,15604,15604,1,9,f,28,12458,C:/Users/vcc/Desktop/project ml/voice/12458.wav,,,,,,,,
1420,1420,1421,1421,4,5,m,38,16846,C:/Users/vcc/Desktop/project ml/voice/16846.wav,,,,,,,,
12871,12991,13015,13015,2,10,m,62,121,C:/Users/vcc/Desktop/project ml/voice/121.wav,,,,,,,,
669,669,670,670,4,2,m,48,2574,C:/Users/vcc/Desktop/project ml/voice/2574.wav,,,,,,,,
9832,9952,9975,9975,2,4,f,25,1111,C:/Users/vcc/Desktop/project ml/voice/1111.wav,,,,,,,,
11067,11187,11210,11210,1,5,m,23,5953,C:/Users/vcc/Desktop/project ml/voice/5953.wav,,,,,,,,
4721,4841,4864,4864,3,4,f,25,7591,C:/Users/vcc/Desktop/project ml/voice/7591.wav,,,,,,,,
11470,11590,11613,11613,4,3,f,21,9105,C:/Users/vcc/Desktop/project ml/voice/9105.wav,,,,,,,,
16130,16250,16274,16274,2,3,f,45,13043,C:/Users/vcc/Desktop/project ml/voice/13043.wav,,,,,,,,
5745,5865,5888,5888,3,8,m,55,10691,C:/Users/vcc/Desktop/project ml/voice/10691.wav,,,,,,,,
13999,14119,14143,14143,2,2,m,65,3542,C:/Users/vcc/Desktop/project ml/voice/3542.wav,,,,,,,,
16065,16185,16209,16209,4,8,m,63,15152,C:/Users/vcc/Desktop/project ml/voice/15152.wav,,,,,,,,
15472,15592,15616,15616,1,2,m,50,12470,C:/Users/vcc/Desktop/project ml/voice/12470.wav,,,,,,,,
1886,1886,1887,1887,1,6,m,18,5757,C:/Users/vcc/Desktop/project ml/voice/5757.wav,,,,,,,,
4890,5010,5033,5033,4,6,m,35,7760,C:/Users/vcc/Desktop/project ml/voice/7760.wav,,,,,,,,
2681,2681,2700,2700,3,9,f,40,1961,C:/Users/vcc/Desktop/project ml/voice/1961.wav,,,,,,,,
11201,11321,11344,11344,3,2,m,20,10226,C:/Users/vcc/Desktop/project ml/voice/10226.wav,,,,,,,,
6986,7106,7129,7129,1,6,m,23,4077,C:/Users/vcc/Desktop/project ml/voice/4077.wav,,,,,,,,
8755,8875,8898,8898,1,5,m,23,8830,C:/Users/vcc/Desktop/project ml/voice/8830.wav,,,,,,,,
8719,8839,8862,8862,1,6,m,23,8794,C:/Users/vcc/Desktop/project ml/voice/8794.wav,,,,,,,,
10901,11021,11044,11044,2,1,f,24,5618,C:/Users/vcc/Desktop/project ml/voice/5618.wav,,,,,,,,
14849,14969,14993,14993,3,2,m,23,6743,C:/Users/vcc/Desktop/project ml/voice/6743.wav,,,,,,,,
6122,6242,6265,6265,2,6,m,25,12727,C:/Users/vcc/Desktop/project ml/voice/12727.wav,,,,,,,,
10615,10735,10758,10758,1,3,m,20,8185,C:/Users/vcc/Desktop/project ml/voice/8185.wav,,,,,,,,
7973,8093,8116,8116,1,9,m,25,15909,C:/Users/vcc/Desktop/project ml/voice/15909.wav,,,,,,,,
3168,3288,3311,3311,4,2,m,56,14326,C:/Users/vcc/Desktop/project ml/voice/14326.wav,,,,,,,,
15841,15961,15985,15985,2,4,f,22,9788,C:/Users/vcc/Desktop/project ml/voice/9788.wav,,,,,,,,
9762,9882,9905,9905,4,6,f,25,1030,C:/Users/vcc/Desktop/project ml/voice/1030.wav,,,,,,,,
1240,1240,1241,1241,1,5,f,25,16693,C:/Users/vcc/Desktop/project ml/voice/16693.wav,,,,,,,,
9986,10106,10129,10129,1,8,f,46,3845,C:/Users/vcc/Desktop/project ml/voice/3845.wav,,,,,,,,
13466,13586,13610,13610,4,7,f,25,13787,C:/Users/vcc/Desktop/project ml/voice/13787.wav,,,,,,,,
6257,6377,6400,6400,4,1,f,24,11429,C:/Users/vcc/Desktop/project ml/voice/11429.wav,,,,,,,,
7150,7270,7293,7293,1,10,m,52,14515,C:/Users/vcc/Desktop/project ml/voice/14515.wav,,,,,,,,
14338,14458,14482,14482,3,8,m,58,2757,C:/Users/vcc/Desktop/project ml/voice/2757.wav,,,,,,,,
12382,12502,12525,12525,4,7,f,56,3684,C:/Users/vcc/Desktop/project ml/voice/3684.wav,,,,,,,,
14031,14151,14175,14175,4,1,m,15,11629,C:/Users/vcc/Desktop/project ml/voice/11629.wav,,,,,,,,
12840,12960,12984,12984,3,2,m,62,130,C:/Users/vcc/Desktop/project ml/voice/130.wav,,,,,,,,
9208,9328,9351,9351,2,8,m,39,9443,C:/Users/vcc/Desktop/project ml/voice/9443.wav,,,,,,,,
5783,5903,5926,5926,4,6,m,20,10809,C:/Users/vcc/Desktop/project ml/voice/10809.wav,,,,,,,,
13444,13564,13588,13588,2,5,f,25,13777,C:/Users/vcc/Desktop/project ml/voice/13777.wav,,,,,,,,
12838,12958,12982,12982,1,2,m,62,128,C:/Users/vcc/Desktop/project ml/voice/128.wav,,,,,,,,
15268,15388,15412,15412,1,1,m,23,4497,C:/Users/vcc/Desktop/project ml/voice/4497.wav,,,,,,,,
12443,12563,12586,12586,1,3,m,31,8265,C:/Users/vcc/Desktop/project ml/voice/8265.wav,,,,,,,,
14734,14854,14878,14878,3,7,m,49,1833,C:/Users/vcc/Desktop/project ml/voice/1833.wav,,,,,,,,
8463,8583,8606,8606,1,5,m,24,14095,C:/Users/vcc/Desktop/project ml/voice/14095.wav,,,,,,,,
10412,10532,10555,10555,4,5,m,23,7956,C:/Users/vcc/Desktop/project ml/voice/7956.wav,,,,,,,,
12104,12224,12247,12247,2,7,m,31,14864,C:/Users/vcc/Desktop/project ml/voice/14864.wav,,,,,,,,
10355,10475,10498,10498,2,7,m,47,15306,C:/Users/vcc/Desktop/project ml/voice/15306.wav,,,,,,,,
11425,11545,11568,11568,1,4,m,23,9146,C:/Users/vcc/Desktop/project ml/voice/9146.wav,,,,,,,,
14765,14885,14909,14909,2,5,m,24,1864,C:/Users/vcc/Desktop/project ml/voice/1864.wav,,,,,,,,
7018,7138,7161,7161,4,8,m,23,4088,C:/Users/vcc/Desktop/project ml/voice/4088.wav,,,,,,,,
15016,15136,15160,15160,1,8,m,23,3035,C:/Users/vcc/Desktop/project ml/voice/3035.wav,,,,,,,,
2031,2031,2032,2032,1,6,m,33,467,C:/Users/vcc/Desktop/project ml/voice/467.wav,,,,,,,,
2429,2429,2430,2430,1,4,f,50,5989,C:/Users/vcc/Desktop/project ml/voice/5989.wav,,,,,,,,
3763,3883,3906,3906,3,1,f,49,2925,C:/Users/vcc/Desktop/project ml/voice/2925.wav,,,,,,,,
10202,10322,10345,10345,3,4,m,24,12360,C:/Users/vcc/Desktop/project ml/voice/12360.wav,,,,,,,,
8388,8508,8531,8531,2,2,m,26,11991,C:/Users/vcc/Desktop/project ml/voice/11991.wav,,,,,,,,
3500,3620,3643,3643,4,5,f,48,1546,C:/Users/vcc/Desktop/project ml/voice/1546.wav,,,,,,,,
2274,2274,2275,2275,1,9,f,24,719,C:/Users/vcc/Desktop/project ml/voice/719.wav,,,,,,,,
11690,11810,11833,11833,4,3,m,20,16488,C:/Users/vcc/Desktop/project ml/voice/16488.wav,,,,,,,,
15870,15990,16014,16014,3,1,f,43,9817,C:/Users/vcc/Desktop/project ml/voice/9817.wav,,,,,,,,
5506,5626,5649,5649,4,9,f,27,8612,C:/Users/vcc/Desktop/project ml/voice/8612.wav,,,,,,,,
1559,1559,1560,1560,2,4,m,61,16610,C:/Users/vcc/Desktop/project ml/voice/16610.wav,,,,,,,,
10902,11022,11045,11045,2,2,f,24,5622,C:/Users/vcc/Desktop/project ml/voice/5622.wav,,,,,,,,
