,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,emotionID,textID,sex,age,voice id,address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
11452,11572,11595,11595,4,9,m,48,9249,C:/Users/vcc/Desktop/project ml/voice/9249.wav,,,,,,,,
3400,3520,3543,3543,4,10,f,49,17026,C:/Users/vcc/Desktop/project ml/voice/17026.wav,,,,,,,,
10407,10527,10550,10550,3,9,m,23,7971,C:/Users/vcc/Desktop/project ml/voice/7971.wav,,,,,,,,
9869,9989,10012,10012,3,3,f,31,1151,C:/Users/vcc/Desktop/project ml/voice/1151.wav,,,,,,,,
974,974,975,975,1,5,f,56,11358,C:/Users/vcc/Desktop/project ml/voice/11358.wav,,,,,,,,
7817,7937,7960,7960,1,10,m,39,15713,C:/Users/vcc/Desktop/project ml/voice/15713.wav,,,,,,,,
13734,13854,13878,13878,3,6,m,23,6559,C:/Users/vcc/Desktop/project ml/voice/6559.wav,,,,,,,,
12778,12898,12921,12921,4,6,f,62,67,C:/Users/vcc/Desktop/project ml/voice/67.wav,,,,,,,,
1586,1586,1587,1587,1,1,f,63,12830,C:/Users/vcc/Desktop/project ml/voice/12830.wav,,,,,,,,
15687,15807,15831,15831,4,5,m,50,9634,C:/Users/vcc/Desktop/project ml/voice/9634.wav,,,,,,,,
12071,12191,12214,12214,1,9,f,49,14991,C:/Users/vcc/Desktop/project ml/voice/14991.wav,,,,,,,,
3532,3652,3675,3675,4,3,m,40,1618,C:/Users/vcc/Desktop/project ml/voice/1618.wav,,,,,,,,
4834,4954,4977,4977,4,2,f,51,7704,C:/Users/vcc/Desktop/project ml/voice/7704.wav,,,,,,,,
8149,8269,8292,8292,1,10,f,22,10136,C:/Users/vcc/Desktop/project ml/voice/10136.wav,,,,,,,,
4669,4789,4812,4812,1,2,f,25,6341,C:/Users/vcc/Desktop/project ml/voice/6341.wav,,,,,,,,
3544,3664,3687,3687,4,6,m,40,1630,C:/Users/vcc/Desktop/project ml/voice/1630.wav,,,,,,,,
9471,9591,9614,9614,1,4,m,28,1259,C:/Users/vcc/Desktop/project ml/voice/1259.wav,,,,,,,,
12117,12237,12260,12260,3,10,m,26,14917,C:/Users/vcc/Desktop/project ml/voice/14917.wav,,,,,,,,
15587,15707,15731,15731,4,10,m,67,12545,C:/Users/vcc/Desktop/project ml/voice/12545.wav,,,,,,,,
12353,12473,12496,12496,3,10,m,32,3615,C:/Users/vcc/Desktop/project ml/voice/3615.wav,,,,,,,,
9417,9537,9560,9560,3,10,m,39,1045,C:/Users/vcc/Desktop/project ml/voice/1045.wav,,,,,,,,
6763,6883,6906,6906,3,3,m,24,7507,C:/Users/vcc/Desktop/project ml/voice/7507.wav,,,,,,,,
8764,8884,8907,8907,2,7,m,23,8839,C:/Users/vcc/Desktop/project ml/voice/8839.wav,,,,,,,,
11161,11281,11304,11304,3,2,f,23,10186,C:/Users/vcc/Desktop/project ml/voice/10186.wav,,,,,,,,
7975,8095,8118,8118,3,9,m,25,15911,C:/Users/vcc/Desktop/project ml/voice/15911.wav,,,,,,,,
2132,2132,2133,2133,3,7,m,23,553,C:/Users/vcc/Desktop/project ml/voice/553.wav,,,,,,,,
10929,11049,11072,11072,4,9,f,24,5652,C:/Users/vcc/Desktop/project ml/voice/5652.wav,,,,,,,,
6888,7008,7031,7031,3,8,f,28,3967,C:/Users/vcc/Desktop/project ml/voice/3967.wav,,,,,,,,
14172,14292,14316,14316,1,7,m,45,11770,C:/Users/vcc/Desktop/project ml/voice/11770.wav,,,,,,,,
12846,12966,12990,12990,1,4,m,62,136,C:/Users/vcc/Desktop/project ml/voice/136.wav,,,,,,,,
7767,7887,7910,7910,3,7,f,21,15703,C:/Users/vcc/Desktop/project ml/voice/15703.wav,,,,,,,,
3870,3990,4013,4013,3,10,m,58,2085,C:/Users/vcc/Desktop/project ml/voice/2085.wav,,,,,,,,
2115,2115,2116,2116,1,10,m,23,523,C:/Users/vcc/Desktop/project ml/voice/523.wav,,,,,,,,
7877,7997,8020,8020,1,5,m,20,15813,C:/Users/vcc/Desktop/project ml/voice/15813.wav,,,,,,,,
7097,7217,7240,7240,4,7,m,20,4164,C:/Users/vcc/Desktop/project ml/voice/4164.wav,,,,,,,,
9111,9231,9254,9254,1,4,m,23,9346,C:/Users/vcc/Desktop/project ml/voice/9346.wav,,,,,,,,
7936,8056,8079,8079,4,9,f,45,15872,C:/Users/vcc/Desktop/project ml/voice/15872.wav,,,,,,,,
11292,11412,11435,11435,2,5,m,58,10317,C:/Users/vcc/Desktop/project ml/voice/10317.wav,,,,,,,,
10386,10506,10529,10529,1,8,m,23,7965,C:/Users/vcc/Desktop/project ml/voice/7965.wav,,,,,,,,
16082,16202,16226,16226,1,5,m,13,13090,C:/Users/vcc/Desktop/project ml/voice/13090.wav,,,,,,,,
11377,11497,11520,11520,3,6,m,32,10402,C:/Users/vcc/Desktop/project ml/voice/10402.wav,,,,,,,,
1340,1340,1341,1341,3,5,f,27,16775,C:/Users/vcc/Desktop/project ml/voice/16775.wav,,,,,,,,
11503,11623,11646,11646,2,4,m,23,9147,C:/Users/vcc/Desktop/project ml/voice/9147.wav,,,,,,,,
13990,14110,14134,14134,1,3,m,65,3545,C:/Users/vcc/Desktop/project ml/voice/3545.wav,,,,,,,,
5513,5633,5656,5656,3,1,f,33,8619,C:/Users/vcc/Desktop/project ml/voice/8619.wav,,,,,,,,
2311,2311,2312,2312,1,6,f,31,267,C:/Users/vcc/Desktop/project ml/voice/267.wav,,,,,,,,
13549,13669,13693,13693,1,1,m,25,13880,C:/Users/vcc/Desktop/project ml/voice/13880.wav,,,,,,,,
3497,3617,3640,3640,1,5,f,48,1543,C:/Users/vcc/Desktop/project ml/voice/1543.wav,,,,,,,,
11814,11934,11957,11957,2,10,f,23,7094,C:/Users/vcc/Desktop/project ml/voice/7094.wav,,,,,,,,
1510,1510,1511,1511,1,5,m,30,16963,C:/Users/vcc/Desktop/project ml/voice/16963.wav,,,,,,,,
9329,9449,9472,9472,3,7,f,14,9040,C:/Users/vcc/Desktop/project ml/voice/9040.wav,,,,,,,,
4416,4536,4559,4559,4,1,f,22,886,C:/Users/vcc/Desktop/project ml/voice/886.wav,,,,,,,,
9193,9313,9336,9336,3,4,m,39,9428,C:/Users/vcc/Desktop/project ml/voice/9428.wav,,,,,,,,
16299,16419,16443,16443,4,2,f,24,13241,C:/Users/vcc/Desktop/project ml/voice/13241.wav,,,,,,,,
15927,16047,16071,16071,2,10,m,26,14998,C:/Users/vcc/Desktop/project ml/voice/14998.wav,,,,,,,,
3090,3210,3233,3233,2,3,f,26,14248,C:/Users/vcc/Desktop/project ml/voice/14248.wav,,,,,,,,
9432,9552,9575,9575,2,4,m,43,1220,C:/Users/vcc/Desktop/project ml/voice/1220.wav,,,,,,,,
7701,7821,7844,7844,1,1,m,24,5377,C:/Users/vcc/Desktop/project ml/voice/5377.wav,,,,,,,,
7984,8104,8127,8127,4,1,f,21,15920,C:/Users/vcc/Desktop/project ml/voice/15920.wav,,,,,,,,
12440,12560,12583,12583,2,2,m,31,8262,C:/Users/vcc/Desktop/project ml/voice/8262.wav,,,,,,,,
14465,14585,14609,14609,2,10,f,45,10823,C:/Users/vcc/Desktop/project ml/voice/10823.wav,,,,,,,,
7148,7268,7291,7291,1,8,m,52,14547,C:/Users/vcc/Desktop/project ml/voice/14547.wav,,,,,,,,
7146,7266,7289,7289,1,6,m,52,14539,C:/Users/vcc/Desktop/project ml/voice/14539.wav,,,,,,,,
10387,10507,10530,10530,1,9,m,23,7969,C:/Users/vcc/Desktop/project ml/voice/7969.wav,,,,,,,,
16325,16445,16469,16469,2,5,f,51,12043,C:/Users/vcc/Desktop/project ml/voice/12043.wav,,,,,,,,
709,709,710,710,4,8,f,44,4808,C:/Users/vcc/Desktop/project ml/voice/4808.wav,,,,,,,,
509,509,509,509,4,1,f,50,2410,C:/Users/vcc/Desktop/project ml/voice/2410.wav,,,,,,,,
2383,2383,2384,2384,4,8,f,27,326,C:/Users/vcc/Desktop/project ml/voice/326.wav,,,,,,,,
2294,2294,2295,2295,3,9,f,24,721,C:/Users/vcc/Desktop/project ml/voice/721.wav,,,,,,,,
13892,14012,14036,14036,3,5,f,23,3435,C:/Users/vcc/Desktop/project ml/voice/3435.wav,,,,,,,,
1684,1684,1685,1685,2,9,f,25,12947,C:/Users/vcc/Desktop/project ml/voice/12947.wav,,,,,,,,
3481,3601,3624,3624,1,1,f,48,1527,C:/Users/vcc/Desktop/project ml/voice/1527.wav,,,,,,,,
9053,9173,9196,9196,3,9,f,44,9288,C:/Users/vcc/Desktop/project ml/voice/9288.wav,,,,,,,,
15328,15448,15472,15472,3,1,f,26,4539,C:/Users/vcc/Desktop/project ml/voice/4539.wav,,,,,,,,
10127,10247,10270,10270,3,9,m,31,12300,C:/Users/vcc/Desktop/project ml/voice/12300.wav,,,,,,,,
7196,7316,7339,7339,2,6,m,29,14580,C:/Users/vcc/Desktop/project ml/voice/14580.wav,,,,,,,,
11119,11239,11262,11262,4,1,f,31,6429,C:/Users/vcc/Desktop/project ml/voice/6429.wav,,,,,,,,
5251,5371,5394,5394,1,8,m,25,15625,C:/Users/vcc/Desktop/project ml/voice/15625.wav,,,,,,,,
13353,13473,13497,13497,3,1,f,45,3369,C:/Users/vcc/Desktop/project ml/voice/3369.wav,,,,,,,,
10744,10864,10887,10887,2,4,m,57,5470,C:/Users/vcc/Desktop/project ml/voice/5470.wav,,,,,,,,
2300,2300,2301,2301,4,5,f,24,706,C:/Users/vcc/Desktop/project ml/voice/706.wav,,,,,,,,
15990,16110,16134,16134,1,3,f,57,15089,C:/Users/vcc/Desktop/project ml/voice/15089.wav,,,,,,,,
16542,16662,16686,16686,4,6,m,62,10443,C:/Users/vcc/Desktop/project ml/voice/10443.wav,,,,,,,,
11891,12011,12034,12034,2,7,f,49,7202,C:/Users/vcc/Desktop/project ml/voice/7202.wav,,,,,,,,
14494,14614,14638,14638,3,7,f,22,10892,C:/Users/vcc/Desktop/project ml/voice/10892.wav,,,,,,,,
15771,15891,15915,15915,4,6,m,23,9718,C:/Users/vcc/Desktop/project ml/voice/9718.wav,,,,,,,,
12764,12884,12907,12907,2,3,f,62,53,C:/Users/vcc/Desktop/project ml/voice/53.wav,,,,,,,,
12271,12391,12414,12414,1,9,m,26,14911,C:/Users/vcc/Desktop/project ml/voice/14911.wav,,,,,,,,
5533,5653,5676,5676,3,6,f,33,8639,C:/Users/vcc/Desktop/project ml/voice/8639.wav,,,,,,,,
7211,7331,7354,7354,4,1,m,29,14562,C:/Users/vcc/Desktop/project ml/voice/14562.wav,,,,,,,,
7188,7308,7331,7331,1,8,m,29,14587,C:/Users/vcc/Desktop/project ml/voice/14587.wav,,,,,,,,
13413,13533,13557,13557,3,4,m,24,13736,C:/Users/vcc/Desktop/project ml/voice/13736.wav,,,,,,,,
5195,5315,5338,5338,1,4,f,35,15569,C:/Users/vcc/Desktop/project ml/voice/15569.wav,,,,,,,,
12309,12429,12452,12452,3,9,m,24,3611,C:/Users/vcc/Desktop/project ml/voice/3611.wav,,,,,,,,
3962,4082,4105,4105,1,2,m,29,2211,C:/Users/vcc/Desktop/project ml/voice/2211.wav,,,,,,,,
15704,15824,15848,15848,1,10,m,50,9611,C:/Users/vcc/Desktop/project ml/voice/9611.wav,,,,,,,,
3220,3340,3363,3363,4,5,f,26,14378,C:/Users/vcc/Desktop/project ml/voice/14378.wav,,,,,,,,
12859,12979,13003,13003,2,7,m,62,149,C:/Users/vcc/Desktop/project ml/voice/149.wav,,,,,,,,
4210,4330,4353,4353,2,3,f,49,13691,C:/Users/vcc/Desktop/project ml/voice/13691.wav,,,,,,,,
3618,3738,3761,3761,2,5,m,24,1664,C:/Users/vcc/Desktop/project ml/voice/1664.wav,,,,,,,,
8725,8845,8868,8868,3,7,m,23,8800,C:/Users/vcc/Desktop/project ml/voice/8800.wav,,,,,,,,
7511,7631,7654,7654,3,3,m,36,5187,C:/Users/vcc/Desktop/project ml/voice/5187.wav,,,,,,,,
8935,9055,9078,9078,1,3,m,22,9503,C:/Users/vcc/Desktop/project ml/voice/9503.wav,,,,,,,,
6245,6365,6388,6388,2,9,f,24,11459,C:/Users/vcc/Desktop/project ml/voice/11459.wav,,,,,,,,
11542,11662,11685,11685,3,1,f,21,9096,C:/Users/vcc/Desktop/project ml/voice/9096.wav,,,,,,,,
7823,7943,7966,7966,3,1,m,25,15759,C:/Users/vcc/Desktop/project ml/voice/15759.wav,,,,,,,,
9960,10080,10103,10103,3,2,m,58,3783,C:/Users/vcc/Desktop/project ml/voice/3783.wav,,,,,,,,
3447,3567,3590,3590,1,7,f,24,17131,C:/Users/vcc/Desktop/project ml/voice/17131.wav,,,,,,,,
6769,6889,6912,6912,3,9,m,24,7531,C:/Users/vcc/Desktop/project ml/voice/7531.wav,,,,,,,,
13826,13946,13970,13970,4,9,m,51,6652,C:/Users/vcc/Desktop/project ml/voice/6652.wav,,,,,,,,
12647,12767,12790,12790,1,4,m,23,8469,C:/Users/vcc/Desktop/project ml/voice/8469.wav,,,,,,,,
2247,2247,2248,2248,3,2,f,19,653,C:/Users/vcc/Desktop/project ml/voice/653.wav,,,,,,,,
12289,12409,12432,12432,3,4,m,24,3591,C:/Users/vcc/Desktop/project ml/voice/3591.wav,,,,,,,,
7549,7669,7692,7692,1,3,f,52,5225,C:/Users/vcc/Desktop/project ml/voice/5225.wav,,,,,,,,
14735,14855,14879,14879,4,7,m,49,1834,C:/Users/vcc/Desktop/project ml/voice/1834.wav,,,,,,,,
11040,11160,11183,11183,2,8,m,32,5926,C:/Users/vcc/Desktop/project ml/voice/5926.wav,,,,,,,,
12839,12959,12983,12983,2,2,m,62,129,C:/Users/vcc/Desktop/project ml/voice/129.wav,,,,,,,,
6168,6288,6311,6311,3,2,f,35,12752,C:/Users/vcc/Desktop/project ml/voice/12752.wav,,,,,,,,
4612,4732,4755,4755,3,7,f,53,6283,C:/Users/vcc/Desktop/project ml/voice/6283.wav,,,,,,,,
12171,12291,12314,12314,1,4,f,19,14771,C:/Users/vcc/Desktop/project ml/voice/14771.wav,,,,,,,,
9160,9280,9303,9303,2,6,m,36,9395,C:/Users/vcc/Desktop/project ml/voice/9395.wav,,,,,,,,
6663,6783,6806,6806,1,3,m,24,7425,C:/Users/vcc/Desktop/project ml/voice/7425.wav,,,,,,,,
3054,3130,3153,3153,2,2,m,34,7022,C:/Users/vcc/Desktop/project ml/voice/7022.wav,,,,,,,,
14208,14328,14352,14352,1,6,f,22,2627,C:/Users/vcc/Desktop/project ml/voice/2627.wav,,,,,,,,
8066,8186,8209,8209,1,7,m,59,10084,C:/Users/vcc/Desktop/project ml/voice/10084.wav,,,,,,,,
11305,11425,11448,11448,3,8,m,58,10330,C:/Users/vcc/Desktop/project ml/voice/10330.wav,,,,,,,,
1663,1663,1664,1664,4,8,m,58,12905,C:/Users/vcc/Desktop/project ml/voice/12905.wav,,,,,,,,
5382,5502,5525,5525,3,8,m,30,13393,C:/Users/vcc/Desktop/project ml/voice/13393.wav,,,,,,,,
12665,12785,12808,12808,3,8,m,23,8487,C:/Users/vcc/Desktop/project ml/voice/8487.wav,,,,,,,,
16609,16729,16753,16753,3,7,m,23,10526,C:/Users/vcc/Desktop/project ml/voice/10526.wav,,,,,,,,
11131,11251,11274,11274,3,1,m,22,6465,C:/Users/vcc/Desktop/project ml/voice/6465.wav,,,,,,,,
7020,7140,7163,7163,4,10,m,23,4056,C:/Users/vcc/Desktop/project ml/voice/4056.wav,,,,,,,,
16605,16725,16749,16749,3,3,m,23,10510,C:/Users/vcc/Desktop/project ml/voice/10510.wav,,,,,,,,
3957,4077,4100,4100,4,7,f,28,2194,C:/Users/vcc/Desktop/project ml/voice/2194.wav,,,,,,,,
5463,5583,5606,5606,1,9,m,20,8569,C:/Users/vcc/Desktop/project ml/voice/8569.wav,,,,,,,,
556,556,557,557,4,9,f,57,2482,C:/Users/vcc/Desktop/project ml/voice/2482.wav,,,,,,,,
13352,13472,13496,13496,2,1,f,45,3368,C:/Users/vcc/Desktop/project ml/voice/3368.wav,,,,,,,,
7141,7261,7284,7284,1,1,m,52,14519,C:/Users/vcc/Desktop/project ml/voice/14519.wav,,,,,,,,
7523,7643,7666,7666,3,6,m,36,5199,C:/Users/vcc/Desktop/project ml/voice/5199.wav,,,,,,,,
7494,7614,7637,7637,2,9,f,52,10013,C:/Users/vcc/Desktop/project ml/voice/10013.wav,,,,,,,,
7692,7812,7835,7835,4,8,m,24,5368,C:/Users/vcc/Desktop/project ml/voice/5368.wav,,,,,,,,
3217,3337,3360,3360,1,5,f,26,14375,C:/Users/vcc/Desktop/project ml/voice/14375.wav,,,,,,,,
15869,15989,16013,16013,2,1,f,43,9816,C:/Users/vcc/Desktop/project ml/voice/9816.wav,,,,,,,,
2251,2251,2252,2252,3,6,f,19,669,C:/Users/vcc/Desktop/project ml/voice/669.wav,,,,,,,,
13991,14111,14135,14135,1,4,m,65,3549,C:/Users/vcc/Desktop/project ml/voice/3549.wav,,,,,,,,
10107,10227,10250,10250,1,9,m,31,12298,C:/Users/vcc/Desktop/project ml/voice/12298.wav,,,,,,,,
6847,6967,6990,6990,3,7,m,23,3923,C:/Users/vcc/Desktop/project ml/voice/3923.wav,,,,,,,,
10787,10907,10930,10930,2,7,m,23,5522,C:/Users/vcc/Desktop/project ml/voice/5522.wav,,,,,,,,
9157,9277,9300,9300,3,5,m,36,9392,C:/Users/vcc/Desktop/project ml/voice/9392.wav,,,,,,,,
790,790,791,791,1,9,m,26,4889,C:/Users/vcc/Desktop/project ml/voice/4889.wav,,,,,,,,
9776,9896,9919,9919,2,10,f,25,1004,C:/Users/vcc/Desktop/project ml/voice/1004.wav,,,,,,,,
14247,14367,14391,14391,4,5,f,37,2666,C:/Users/vcc/Desktop/project ml/voice/2666.wav,,,,,,,,
12020,12140,12163,12163,2,6,f,19,14740,C:/Users/vcc/Desktop/project ml/voice/14740.wav,,,,,,,,
16000,16120,16144,16144,2,3,f,57,15090,C:/Users/vcc/Desktop/project ml/voice/15090.wav,,,,,,,,
10979,11099,11122,11122,1,3,f,24,5865,C:/Users/vcc/Desktop/project ml/voice/5865.wav,,,,,,,,
9702,9822,9845,9845,4,1,f,38,1490,C:/Users/vcc/Desktop/project ml/voice/1490.wav,,,,,,,,
12397,12517,12540,12540,3,1,f,29,3699,C:/Users/vcc/Desktop/project ml/voice/3699.wav,,,,,,,,
12473,12593,12616,12616,3,10,m,31,8255,C:/Users/vcc/Desktop/project ml/voice/8255.wav,,,,,,,,
7471,7591,7614,7614,3,3,f,52,9990,C:/Users/vcc/Desktop/project ml/voice/9990.wav,,,,,,,,
7237,7357,7380,7380,2,7,f,24,14624,C:/Users/vcc/Desktop/project ml/voice/14624.wav,,,,,,,,
6048,6168,6191,6191,3,2,f,24,5143,C:/Users/vcc/Desktop/project ml/voice/5143.wav,,,,,,,,
13457,13577,13601,13601,3,8,f,25,13790,C:/Users/vcc/Desktop/project ml/voice/13790.wav,,,,,,,,
2453,2453,2454,2454,3,8,f,50,6007,C:/Users/vcc/Desktop/project ml/voice/6007.wav,,,,,,,,
6659,6779,6802,6802,4,8,m,56,7408,C:/Users/vcc/Desktop/project ml/voice/7408.wav,,,,,,,,
4693,4813,4836,4836,3,8,f,25,6367,C:/Users/vcc/Desktop/project ml/voice/6367.wav,,,,,,,,
8311,8431,8454,8454,1,3,m,70,11914,C:/Users/vcc/Desktop/project ml/voice/11914.wav,,,,,,,,
1789,1789,1790,1790,4,1,f,44,5660,C:/Users/vcc/Desktop/project ml/voice/5660.wav,,,,,,,,
12167,12287,12310,12310,1,3,f,19,14767,C:/Users/vcc/Desktop/project ml/voice/14767.wav,,,,,,,,
11551,11671,11694,11694,3,9,f,21,9128,C:/Users/vcc/Desktop/project ml/voice/9128.wav,,,,,,,,
12436,12556,12579,12579,2,1,m,31,8258,C:/Users/vcc/Desktop/project ml/voice/8258.wav,,,,,,,,
3858,3978,4001,4001,2,8,m,58,2116,C:/Users/vcc/Desktop/project ml/voice/2116.wav,,,,,,,,
16547,16667,16691,16691,1,1,f,20,10460,C:/Users/vcc/Desktop/project ml/voice/10460.wav,,,,,,,,
3388,3508,3531,3531,3,8,f,49,17057,C:/Users/vcc/Desktop/project ml/voice/17057.wav,,,,,,,,
5133,5253,5276,5276,3,8,f,22,15507,C:/Users/vcc/Desktop/project ml/voice/15507.wav,,,,,,,,
1747,1747,1748,1748,1,2,f,27,12998,C:/Users/vcc/Desktop/project ml/voice/12998.wav,,,,,,,,
15872,15992,16016,16016,1,2,f,43,9819,C:/Users/vcc/Desktop/project ml/voice/9819.wav,,,,,,,,
4197,4317,4340,4340,1,10,f,27,13638,C:/Users/vcc/Desktop/project ml/voice/13638.wav,,,,,,,,
16509,16629,16653,16653,1,3,m,62,10428,C:/Users/vcc/Desktop/project ml/voice/10428.wav,,,,,,,,
9192,9312,9335,9335,2,4,m,39,9427,C:/Users/vcc/Desktop/project ml/voice/9427.wav,,,,,,,,
8896,9016,9039,9039,4,3,f,22,9466,C:/Users/vcc/Desktop/project ml/voice/9466.wav,,,,,,,,
15005,15125,15149,15149,2,5,m,23,3024,C:/Users/vcc/Desktop/project ml/voice/3024.wav,,,,,,,,
195,195,195,195,4,6,m,23,16180,C:/Users/vcc/Desktop/project ml/voice/16180.wav,,,,,,,,
9682,9802,9825,9825,4,6,f,34,1470,C:/Users/vcc/Desktop/project ml/voice/1470.wav,,,,,,,,
14134,14254,14278,14278,3,7,f,20,11732,C:/Users/vcc/Desktop/project ml/voice/11732.wav,,,,,,,,
12224,12344,12367,12367,2,7,f,19,14824,C:/Users/vcc/Desktop/project ml/voice/14824.wav,,,,,,,,
9419,9539,9562,9562,1,1,m,43,1207,C:/Users/vcc/Desktop/project ml/voice/1207.wav,,,,,,,,
10556,10676,10699,10699,3,2,m,23,8103,C:/Users/vcc/Desktop/project ml/voice/8103.wav,,,,,,,,
13342,13462,13486,13486,4,8,m,23,3358,C:/Users/vcc/Desktop/project ml/voice/3358.wav,,,,,,,,
9501,9621,9644,9644,3,1,m,26,1289,C:/Users/vcc/Desktop/project ml/voice/1289.wav,,,,,,,,
1980,1980,1981,1981,4,5,m,29,386,C:/Users/vcc/Desktop/project ml/voice/386.wav,,,,,,,,
4222,4342,4365,4365,2,6,f,49,13703,C:/Users/vcc/Desktop/project ml/voice/13703.wav,,,,,,,,
2138,2138,2139,2139,4,3,m,23,538,C:/Users/vcc/Desktop/project ml/voice/538.wav,,,,,,,,
6378,6498,6521,6521,4,2,m,27,11553,C:/Users/vcc/Desktop/project ml/voice/11553.wav,,,,,,,,
16341,16461,16485,16485,2,9,f,51,12059,C:/Users/vcc/Desktop/project ml/voice/12059.wav,,,,,,,,
6239,6359,6382,6382,2,3,f,24,11435,C:/Users/vcc/Desktop/project ml/voice/11435.wav,,,,,,,,
6626,6746,6769,6769,1,5,m,56,7393,C:/Users/vcc/Desktop/project ml/voice/7393.wav,,,,,,,,
7207,7327,7350,7350,3,7,m,29,14585,C:/Users/vcc/Desktop/project ml/voice/14585.wav,,,,,,,,
13520,13640,13664,13664,2,2,m,45,13845,C:/Users/vcc/Desktop/project ml/voice/13845.wav,,,,,,,,
7432,7552,7575,7575,4,3,m,56,9951,C:/Users/vcc/Desktop/project ml/voice/9951.wav,,,,,,,,
5623,5743,5766,5766,1,6,m,55,10680,C:/Users/vcc/Desktop/project ml/voice/10680.wav,,,,,,,,
13466,13586,13610,13610,4,7,f,25,13787,C:/Users/vcc/Desktop/project ml/voice/13787.wav,,,,,,,,
1569,1569,1570,1570,3,4,m,61,16611,C:/Users/vcc/Desktop/project ml/voice/16611.wav,,,,,,,,
9756,9876,9899,9899,2,5,f,25,1024,C:/Users/vcc/Desktop/project ml/voice/1024.wav,,,,,,,,
2454,2454,2455,2455,3,9,f,50,6011,C:/Users/vcc/Desktop/project ml/voice/6011.wav,,,,,,,,
687,687,688,688,2,3,f,44,4786,C:/Users/vcc/Desktop/project ml/voice/4786.wav,,,,,,,,
764,764,765,765,3,2,m,26,4863,C:/Users/vcc/Desktop/project ml/voice/4863.wav,,,,,,,,
11024,11144,11167,11167,2,4,m,32,5910,C:/Users/vcc/Desktop/project ml/voice/5910.wav,,,,,,,,
6675,6795,6818,6818,2,5,m,24,7434,C:/Users/vcc/Desktop/project ml/voice/7434.wav,,,,,,,,
16092,16212,16236,16236,1,5,m,51,13130,C:/Users/vcc/Desktop/project ml/voice/13130.wav,,,,,,,,
9000,9120,9143,9143,4,4,f,50,9590,C:/Users/vcc/Desktop/project ml/voice/9590.wav,,,,,,,,
15466,15586,15610,15610,3,10,f,28,12424,C:/Users/vcc/Desktop/project ml/voice/12424.wav,,,,,,,,
4341,4461,4484,4484,4,6,m,33,826,C:/Users/vcc/Desktop/project ml/voice/826.wav,,,,,,,,
10909,11029,11052,11052,2,9,f,24,5650,C:/Users/vcc/Desktop/project ml/voice/5650.wav,,,,,,,,
7978,8098,8121,8121,2,10,m,25,15874,C:/Users/vcc/Desktop/project ml/voice/15874.wav,,,,,,,,
14578,14698,14722,14722,3,8,m,21,10976,C:/Users/vcc/Desktop/project ml/voice/10976.wav,,,,,,,,
7932,8052,8075,8075,4,8,f,45,15868,C:/Users/vcc/Desktop/project ml/voice/15868.wav,,,,,,,,
4620,4740,4763,4763,3,9,f,53,6291,C:/Users/vcc/Desktop/project ml/voice/6291.wav,,,,,,,,
11389,11509,11532,11532,3,9,m,32,10414,C:/Users/vcc/Desktop/project ml/voice/10414.wav,,,,,,,,
11027,11147,11170,11170,1,5,m,32,5913,C:/Users/vcc/Desktop/project ml/voice/5913.wav,,,,,,,,
3846,3966,3989,3989,1,6,m,58,2107,C:/Users/vcc/Desktop/project ml/voice/2107.wav,,,,,,,,
8517,8637,8660,8660,2,9,f,56,14152,C:/Users/vcc/Desktop/project ml/voice/14152.wav,,,,,,,,
4146,4266,4289,4289,2,7,m,32,13627,C:/Users/vcc/Desktop/project ml/voice/13627.wav,,,,,,,,
14091,14211,14235,14235,4,6,f,50,11689,C:/Users/vcc/Desktop/project ml/voice/11689.wav,,,,,,,,
8206,8326,8349,8349,3,6,f,35,11808,C:/Users/vcc/Desktop/project ml/voice/11808.wav,,,,,,,,
3555,3675,3698,3698,3,9,m,40,1641,C:/Users/vcc/Desktop/project ml/voice/1641.wav,,,,,,,,
16137,16257,16281,16281,2,10,m,45,13031,C:/Users/vcc/Desktop/project ml/voice/13031.wav,,,,,,,,
3273,3393,3416,3416,1,9,f,24,14431,C:/Users/vcc/Desktop/project ml/voice/14431.wav,,,,,,,,
11481,11601,11624,11624,3,7,m,23,9160,C:/Users/vcc/Desktop/project ml/voice/9160.wav,,,,,,,,
5676,5796,5819,5819,2,9,f,54,10653,C:/Users/vcc/Desktop/project ml/voice/10653.wav,,,,,,,,
12460,12580,12603,12603,2,7,m,31,8282,C:/Users/vcc/Desktop/project ml/voice/8282.wav,,,,,,,,
4546,4666,4689,4689,1,1,m,24,6217,C:/Users/vcc/Desktop/project ml/voice/6217.wav,,,,,,,,
3416,3536,3559,3559,2,6,m,29,17088,C:/Users/vcc/Desktop/project ml/voice/17088.wav,,,,,,,,
5491,5611,5634,5634,1,6,f,27,8597,C:/Users/vcc/Desktop/project ml/voice/8597.wav,,,,,,,,
3719,3839,3862,3862,3,10,f,21,2881,C:/Users/vcc/Desktop/project ml/voice/2881.wav,,,,,,,,
13495,13615,13639,13639,3,6,f,55,13822,C:/Users/vcc/Desktop/project ml/voice/13822.wav,,,,,,,,
6195,6315,6338,6338,1,9,m,32,12818,C:/Users/vcc/Desktop/project ml/voice/12818.wav,,,,,,,,
